entry,lep_pt_0,lep_pt_1,lep_pt_2,lep_pt_3,lep_eta_0,lep_eta_1,lep_eta_2,lep_eta_3,lep_phi_0,lep_phi_1,lep_phi_2,lep_phi_3,lep_E_0,lep_E_1,lep_E_2,lep_E_3,lep_charge_0,lep_charge_1,lep_charge_2,lep_charge_3,lep_type_0,lep_type_1,lep_type_2,lep_type_3,lep_z0_0,lep_z0_1,lep_z0_2,lep_z0_3,lep_sigd0_0,lep_sigd0_1,lep_sigd0_2,lep_sigd0_3,lep_ptconerel_0,lep_ptconerel_1,lep_ptconerel_2,lep_ptconerel_3,lep_etconerel_0,lep_etconerel_1,lep_etconerel_2,lep_etconerel_3,min_mll,mZ1,mZ2,mllll,totalWeight
258,60.9556640625,34.26946484375,9.6841728515625,7.60225927734375,0.28189418,0.4312975,-2.0758734,-1.7214019,0.99396676,-2.2662873,-2.9554768,-3.0237246,63.393734375,37.50669140625,39.20614453125,21.936998046875,1,-1,1,-1,13,13,11,11,0.012407303,0.039051056,23.419966,0.041502,1.2784961,1.5800482,1.3450606,2.167162,0.017551042,0.0,0.0,0.0,-0.0098938765,-0.004483643,0.09791614,0.06729814,3.1129817593180578,91.50439931906386,3.1129817593180578,158.31884824154167,0.09228857303955706
259,46.667765625,42.23077734375,33.97424609375,7.0291708984375,-2.2832494,0.017055938,-0.9065537,-0.25181982,-1.9776832,2.4360332,0.986047,-2.154329,231.249359375,42.23705078125,48.91775,7.25399169921875,-1,1,1,-1,13,13,13,13,-0.0028591156,142.43538,0.02835846,-14.638924,0.1739664,26.601398,1.7306558,4.4867005,0.0,0.0,0.0,0.0,-0.011557149,0.040592648,-0.022268241,-0.107629575,26.222904173857636,144.98525803229822,32.579505554098475,195.7252461037238,0.30605485482889366
260,185.988015625,33.00355859375,16.441962890625,8.219435546875,-1.86916,-1.0488458,0.34118927,2.5038245,-0.21243382,0.7671781,-2.018285,0.10198127,617.21075,52.88330078125,17.4082890625,50.594625,1,-1,-1,1,13,13,11,13,-0.03407669,0.011363983,-0.03332138,-48.14557,1.5700675,0.15410252,15.433679,0.14936736,0.0,0.06340986,0.12155126,0.0,-0.0040121507,0.026359735,-0.027280532,-0.09078628,95.13163302937127,99.00448030833707,36.491840326869564,414.08744324163666,0.2892736851008355
261,45.2541640625,35.96588671875,9.503314453125,7.76373095703125,-0.6116329,0.044532657,0.32899237,0.27182612,2.267121,-0.88726866,0.5302854,0.88421863,53.98613671875,36.0017109375,10.0228271484375,8.0530234375,-1,1,1,-1,13,13,13,13,-0.011042118,0.010120392,-39.42758,-39.0449,1.3351688,1.7334316,72.821884,55.981102,0.0,0.0,0.0,0.30583823,-0.010914064,0.0041768197,0.04539302,0.102694236,3.071285789671572,85.06751416857638,3.071285789671572,103.9863641818023,0.04038733464707349
262,50.79798046875,32.96978125,15.2523486328125,11.74305859375,-2.1523912,-1.1632274,-2.218153,-0.23755442,-0.87713164,2.702614,2.4218078,0.26705348,221.520296875,57.906921875,70.9170234375,12.0764248046875,1,-1,-1,1,13,13,13,13,0.12031555,-0.021125793,-0.5648651,0.10155487,1.1183437,1.9521419,2.3095684,0.1485237,0.0,0.0,0.477549,0.17620772,-0.016720008,-0.003323926,0.24983819,0.13716573,38.991278738095374,90.33049606337752,38.991278738095374,137.0340457029026,0.17348916368491235
263,55.05951171875,28.14165234375,13.45930078125,13.346373046875,1.3236779,0.0031776046,-1.1904491,-1.3605616,-2.3112254,1.6136588,-1.539422,-1.5812526,110.762421875,28.1419921875,24.177458984375,27.726615234375,1,-1,1,-1,13,13,13,13,0.0035037994,0.04238701,40.44275,45.415207,1.8121761,0.31222615,31.19673,4.155217,0.0,0.0,0.0,0.0,-0.0057798433,-0.0027097324,0.2569533,0.15164147,2.3600712693949752,98.58169317011526,46.06410970282005,175.29391494769735,0.3441713717483614
264,32.91272265625,28.6638515625,9.5181298828125,7.4086123046875,0.32222876,-1.490211,-0.3063801,1.3599114,-0.10949659,2.9700003,-2.1829755,-0.5228483,34.63640625,66.83496875,9.96836328125,15.3826123046875,-1,1,1,-1,13,13,11,13,0.008787155,-0.02758789,27.010044,32.69137,1.7954034,1.0078837,9.80993,28.697334,0.0,0.0,0.0,0.14388222,-0.009209052,-0.0153222205,-0.03523382,0.29058373,63.896893250237596,88.40786343728786,19.978263100551963,120.1014567182393,0.17828387141915195
265,54.64105859375,35.22916796875,11.8712900390625,7.9361669921875,1.6844876,2.3299892,-1.5492258,-0.49644622,1.7476366,-1.2499833,-0.018487588,2.6533203,152.31821875,182.753578125,29.204966796875,8.9350126953125,-1,1,-1,1,13,13,13,13,-0.0077209473,0.17707443,-12.112076,-25.220684,1.8854812,1.3059111,33.70003,1.8754501,0.0,0.0,0.0,0.0,0.0048072576,0.0041867415,-0.039988052,0.023244184,21.700861994854197,141.30188651530403,57.91070546332282,232.72239135889058,0.3013607247588948
266,157.0301875,13.7028828125,8.526224609375,7.04541650390625,-0.24542724,1.3912315,0.8935599,1.303338,1.74275,0.9985867,2.178537,-0.47489777,161.783328125,29.2460234375,12.162703125,13.925931640625,1,-1,1,-1,13,13,11,11,-0.023769379,0.016101837,-18.439571,-92.0899,1.6577858,0.34731045,0.5561741,0.82748693,0.0,0.0,0.0,0.0,-0.0041020988,-0.06624237,-0.13150004,0.5269099,15.377885883376363,91.15198110966513,15.377885883376363,133.6129169995951,0.2850047044959746
267,46.2273515625,44.467828125,7.84689599609375,7.71980517578125,-2.0945792,-2.3535993,2.4317036,2.158523,-2.376869,0.8290679,0.41819802,-1.4314413,190.575625,236.088734375,44.9867890625,33.86615234375,1,-1,-1,1,13,13,11,11,0.048164368,0.023918152,-33.522938,-34.16215,0.8715327,0.9020208,1.7281079,1.567559,0.0,0.0,0.0,0.0,0.00032326457,0.0065734573,-0.013981285,0.24927665,12.611414697258297,91.39342361440792,12.611414697258297,374.521589081046,0.12557665321827555
268,45.46024609375,43.423359375,8.0132060546875,7.946248046875,-0.6677535,-1.0113373,2.432042,2.1585743,-0.8602523,2.3309624,0.41843274,-1.4314381,55.9778359375,67.588703125,45.9555625,34.86127734375,1,-1,-1,1,13,13,11,11,0.06496239,0.022417068,73.35364,72.76994,1.1890495,2.8325236,1.624228,1.5730709,0.0,0.0,0.0,0.0,-0.013294593,-0.013918212,0.026568385,0.2157913,12.931450029458999,90.14803673374314,12.931450029458999,204.01114767458398,0.2537808911646354
269,62.56469921875,33.7047890625,7.4747451171875,7.03441943359375,0.4084954,0.49883494,0.9093151,1.3334719,0.2412996,-3.1339386,-0.10949423,-1.0615867,67.8578125,37.98610546875,10.7838955078125,14.27197265625,1,-1,-1,1,13,13,11,11,0.015865326,0.00091552734,0.2019043,0.14528275,2.1314683,1.1534512,9.462285,1.1970054,0.0,0.0,0.0,0.0,-0.0069158575,0.06258992,0.038525537,-0.096411996,7.332944613524106,91.31044511780084,7.332944613524106,107.4428848545296,0.3048793379975763
270,39.90637109375,35.3504453125,9.7123212890625,9.0355498046875,1.2250179,0.19857481,1.41808,-0.82456404,2.1958904,-0.95373845,1.6337476,-1.5509416,73.786546875,36.04986328125,21.2283046875,12.285240234375,-1,1,1,-1,13,13,13,11,-0.05400276,0.036052704,-35.939285,-5.641487,0.99015594,0.5246822,3.7143664,1.2514534,0.049865678,0.0,0.14924517,0.0,-0.011584972,0.058579594,-0.12238971,0.26073256,11.569024865294121,85.23061683870594,31.799212166668944,119.04359899391487,0.16855150379144387
271,831.5619375,74.38778125,53.070953125,7.858671875,-0.04310409,0.035081387,2.305295,0.6876434,-0.25377208,-0.94696766,-0.8126828,1.7891613,832.3345625,74.4336328125,268.72121875,9.791619140625,1,-1,1,-1,13,13,13,13,91.552765,9.164848,-0.15836143,0.02025795,3.9309068,86.09603,4.217999,1.5509869,0.0,0.0,0.0,0.0,0.0009860276,0.008072184,0.007955678,-0.048684068,53.862361173127,175.51083256245334,150.54136070561356,692.2354867773313,0.14070909313145052
272,47.57288671875,43.075484375,33.88968359375,7.120765625,-0.4487844,-0.3665774,-0.06937296,-1.2600899,-1.5058497,1.5008717,-0.74710804,-0.6034903,52.4447109375,46.0023828125,33.9714296875,13.5628046875,1,-1,1,-1,13,13,13,11,0.008158997,0.103903,31.03889,30.339699,2.3091214,2.3030512,8.199928,1.1937587,0.0,0.0,0.0,0.0,0.0423412,-0.021765132,0.051832687,0.03940875,69.84993807294461,90.40786977688573,19.73612893994929,127.44272498314908,0.18336907711698336
273,63.4661796875,26.748763671875,15.0083466796875,13.2683759765625,0.2773647,1.7741257,1.7952946,-1.6279346,1.085146,2.8804045,-1.2058786,-2.0521047,65.92321875,81.1124375,46.4307734375,35.09272265625,-1,1,1,1,13,13,11,11,0.029205322,0.05039978,0.04286194,0.8538208,1.9469588,0.51559913,1.7861515,1.2177085,0.0,0.0,0.0,0.24053282,-0.007264479,-0.009496459,0.28949812,0.007930419,93.37825118333063,93.37825118333063,76.48323651954206,199.09068893546066,0.23214891306080443
274,43.3364921875,43.2663984375,8.13210693359375,7.80464501953125,-0.3329937,0.2947661,2.4318058,2.1586301,-1.8497158,1.7677743,0.41857663,-1.4314222,45.761578125,45.15981640625,46.6266171875,34.24190625,-1,1,-1,1,13,13,11,11,-0.009666443,0.03313446,125.0693,124.43654,1.0754412,2.477302,1.677824,1.5653738,0.0,0.0,0.0,0.0,-0.018335003,0.0355796,-0.0065167495,0.21287137,12.91062372255819,88.58273407489898,12.91062372255819,152.8138276974035,0.2776132911321682
275,42.04498046875,38.60856640625,15.6644404296875,8.7240576171875,1.6829777,0.06307902,0.98391324,-0.763592,2.3558698,-0.79997903,-1.1354417,1.2198352,117.0401640625,38.685546875,23.878470703125,11.3934462890625,1,-1,1,1,13,13,11,11,-0.08742523,0.069767,0.16273499,-0.060459137,0.5439535,1.6264066,5.945047,0.54166585,0.0,0.0,0.0,0.0,-0.0053697894,-0.02214004,0.052442104,0.057586525,108.4870380082636,108.4870380082636,31.643994716943233,146.4469557367023,0.28573369386605213
